HJD,Relative_Flux,Relative_Flux_Uncertainty,Accepted,phase
2453549.2479753,1.007449,0.008775,1,0.013048689532496383
2453549.2481028,0.996497,0.008606,1,0.013084862303372802
2453549.2482302,0.99171,0.00851,1,0.01312100667016125
2453549.2483578,0.996089,0.008414,1,0.013157207845097219
2453549.2484851,0.999489,0.008922,1,0.013193323939958645
2453549.2486125,0.99099,0.008462,1,0.013229468306775516
2453549.2487399,1.003906,0.008469,1,0.01326561280566807
2453549.2488674,1.008468,0.008426,1,0.01330178557654449
2453549.2489948,0.991504,0.008653,1,0.01333792994336136
2453549.2491222,0.992672,0.008596,1,0.013374074442282335
2453549.2492498,0.993344,0.008543,1,0.013410275617189882
2453549.2493771,0.99145,0.008508,1,0.013446391579947203
2453549.2495045,1.002543,0.008235,1,0.01348253607886818
2453549.2496319,0.996047,0.008731,1,0.013518680445656628
2453549.2497594,0.999172,0.008608,1,0.013554853216533047
2453549.2498868,0.997432,0.00849,1,0.013590997715454023
2453549.2500142,1.005076,0.008412,1,0.013627142082242472
2453549.2501418,0.985041,0.008905,1,0.01366334325717844
2453549.2502691,0.991201,0.008472,1,0.013699459352039867
2453549.2503966,1.002615,0.008457,1,0.013735632122916286
2453549.2509973,0.980325,0.008424,1,0.013906055568895681
2453549.2511248,0.988423,0.008644,1,0.013942228471876206
2453549.2512522,0.98691,0.008594,1,0.013978372838693076
2453549.2513796,0.999208,0.008495,1,0.014014517205481525
2453549.2515071,0.981704,0.008539,1,0.01405069010846205
2453549.2516345,0.990844,0.008501,1,0.01408683447527892
2453549.2517619,0.984077,0.008235,1,0.01412297884209579
2453549.2518894,0.991468,0.008725,1,0.014159151745076315
2453549.2520168,1.005105,0.008599,1,0.014195296111864764
2453549.2521442,0.99407,0.008489,1,0.014231440478681634
2453549.2522716,0.998134,0.008415,1,0.01426758497760261
2453549.2525265,1.001336,0.008904,1,0.014339902115267478
2453549.2526539,0.996998,0.008471,1,0.014376046614188454
2453549.2527814,1.00496,0.008456,1,0.014412219385036451
2453549.2529088,0.990787,0.008426,1,0.014448363751853321
2453549.2530362,0.990718,0.008641,1,0.014484508250774297
2453549.2531637,0.996645,0.008595,1,0.014520681021650717
2453549.2532911,0.998029,0.008497,1,0.014556825388439165
2453549.2534185,0.99668,0.008726,1,0.014592969887360141
2453549.2535459,0.996272,0.00849,1,0.014629114254177011
2453549.2536734,0.988213,0.008474,1,0.014665287025025009
2453549.2538008,0.986573,0.008902,1,0.014701431523945985
2453549.2539282,0.992842,0.008164,1,0.014737575890762855
2453549.2540557,1.008411,0.008454,1,0.014773748661610853
2453549.2541831,0.98702,0.008871,1,0.014809893160531828
2453549.2543105,0.989473,0.008641,1,0.014846037527348699
2453549.254438,0.998848,0.00808,1,0.014882210298225118
2453549.2545654,0.988761,0.008497,1,0.014918354797117672
2453549.2548203,0.978945,0.008645,1,0.014990671934810962
2453549.2549477,1.000268,0.0085,1,0.015026816433731938
2453549.2550751,0.994351,0.008184,1,0.015062960800520386
2453549.2552025,0.98861,0.008724,1,0.015099105299441362
2453549.25533,1.003879,0.008435,1,0.015135278070317781
2453549.255876,0.998942,0.008489,1,0.015290182725948398
2453549.2560035,0.989465,0.008412,1,0.015326355496824817
2453549.2561309,0.991287,0.0089,1,0.015362499863613266
2453549.2562583,0.997747,0.00813,1,0.015398644362534242
2453549.2563858,0.993075,0.008453,1,0.015434817133410661
2453549.2565132,0.976534,0.008845,1,0.01547096150019911
2453549.2566407,0.977348,0.008638,1,0.015507134403179634
2453549.2567681,1.005828,0.008066,1,0.015543278769996505
2453549.2568955,0.996403,0.008495,1,0.015579423136813375
2453549.2570229,0.986485,0.008644,1,0.01561556763570593
2453549.2571503,0.988336,0.008181,1,0.0156517120025228
2453549.2572778,0.995436,0.008427,1,0.01568788477339922
2453549.2574052,1.015493,0.008404,1,0.015724029272320195
2453549.2575328,0.988727,0.008129,1,0.01576023044722774
2453549.2576601,0.995326,0.008844,1,0.015796346409985063
2453549.2577875,0.993096,0.008055,1,0.01583249090890604
2453549.2579149,0.991311,0.008646,1,0.015868635275694487
2453549.2580424,1.000191,0.008175,1,0.015904808046570906
2453549.2581698,1.000107,0.008428,1,0.015940952545491882
2453549.2582972,0.991232,0.008478,1,0.01597709691228033
2453549.2584247,0.978894,0.0084,1,0.01601326968315675
2453549.2585521,0.996783,0.00825,1,0.016049414182077726
2453549.2586796,0.98106,0.008129,1,0.016085586952954145
2453549.2588069,1.001261,0.008634,1,0.01612170304778715
2453549.2589344,0.99883,0.008837,1,0.01615787581866357
2453549.2590618,0.980346,0.008156,1,0.01619402018548044
2453549.2591892,0.993019,0.008065,1,0.016230164684401416
2453549.2593167,0.998365,0.008382,1,0.016266337455249413
2453549.2594441,0.986802,0.008643,1,0.016302481822066284
2453549.2595716,1.000093,0.008316,1,0.01633865459291428
2453549.259699,0.987033,0.008183,1,0.016374799091835257
2453549.2598264,0.997444,0.008474,1,0.016410943458652127
2453549.2599538,0.997241,0.008425,1,0.016447087957573103
2453549.2600812,0.993837,0.008437,1,0.016483232324361552
2453549.2602087,1.000889,0.008404,1,0.01651940509523797
2453549.2606821,0.984625,0.008229,1,0.016653712578488467
2453549.2608095,0.999636,0.00813,1,0.016689856945305337
2453549.2609369,0.993175,0.008616,1,0.016726001444226313
2453549.2610644,0.970801,0.008841,1,0.01676217421507431
2453549.2611918,0.98375,0.008154,1,0.01679831858189118
2453549.2613192,0.992886,0.008063,1,0.016834463080812156
2453549.2614466,0.982648,0.008381,1,0.016870607447629027
2453549.2615741,0.982447,0.008631,1,0.016906780218477024
2453549.2617015,1.001377,0.008303,1,0.016942924717398
2453549.2618289,0.981488,0.008467,1,0.01697906908421487
2453549.2619564,0.993038,0.008416,1,0.017015241855062868
2453549.2620838,0.995698,0.008432,1,0.017051386353983844
2453549.2622112,0.974686,0.00821,1,0.017087530720800714
2453549.2623387,1.011581,0.00862,1,0.017123703491648712
2453549.2624661,0.990698,0.00815,1,0.017159847990569688
2453549.2627209,1.000324,0.008622,1,0.017232136856307534
2453549.2628484,0.987522,0.008378,1,0.01726830962715553
2453549.2629758,0.99746,0.00827,1,0.017304453993972402
2453549.2631032,0.985794,0.008293,1,0.017340598492893378
2453549.2632307,0.980007,0.008627,1,0.017376771263769797
2453549.2634855,0.99088,0.008466,1,0.01744906012947922
2453549.263613,0.982821,0.00843,1,0.01748523290035564
2453549.2637404,0.98014,0.008427,1,0.01752137726714409
2453549.2638678,0.996332,0.008483,1,0.017557521766065065
2453549.2639953,0.968446,0.008223,1,0.017593694536941484
2453549.2641227,0.993166,0.008436,1,0.017629838903729933
2453549.2642501,0.99829,0.008615,1,0.01766598340265091
2453549.2643775,0.977247,0.008601,1,0.01770212776946778
2453549.264505,0.995752,0.008149,1,0.0177383005403442
2453549.2646324,0.993248,0.008555,1,0.017774445039236753
2453549.2647598,0.981869,0.008374,1,0.017810589406053623
2453549.2648873,0.969603,0.008239,1,0.017846762176930042
2453549.2650147,0.986569,0.008311,1,0.017882906675851018
2453549.2655608,0.976605,0.008604,1,0.018037839735541183
2453549.2656882,1.010633,0.008467,1,0.018073984102358054
2453549.2658156,0.983917,0.008418,1,0.018110128469146503
2453549.2659431,0.988887,0.008431,1,0.018146301372127027
2453549.2660705,0.981292,0.008474,1,0.018182445738943898
2453549.2661979,0.985976,0.008225,1,0.018218590105732346
2453549.2663253,0.981779,0.008421,1,0.018254734604653322
2453549.2664528,0.983814,0.008612,1,0.01829090737552974
2453549.2665802,0.993321,0.008598,1,0.01832705174231819
2453549.2667076,0.980328,0.008149,1,0.018363196241239166
2453549.2668351,0.994205,0.008552,1,0.018399369012115585
2453549.2669626,0.983348,0.008377,1,0.018435541782992004
2453549.2670899,0.991687,0.008239,1,0.01847165787782501
2453549.2672174,0.988766,0.008307,1,0.01850783064870143
2453549.2673448,0.996142,0.008608,1,0.0185439750155183
2453549.2674722,0.978663,0.008463,1,0.018580119514439275
2453549.2675997,0.989961,0.008413,1,0.018616292285287273
2453549.2677271,0.984594,0.008424,1,0.018652436652104143
2453549.2678546,0.984861,0.008593,1,0.018688609555084668
2453549.2679819,0.981902,0.008758,1,0.018724725517813567
2453549.2681094,0.975555,0.00855,1,0.018760898288689987
2453549.2682368,0.98386,0.008501,1,0.018797042787610962
2453549.2683642,0.998659,0.008235,1,0.01883318715439941
2453549.2684917,0.981554,0.008907,1,0.01886935992527583
2453549.2686191,0.985767,0.008604,1,0.018905504424196806
2453549.2687466,0.981383,0.008455,1,0.018941677195073225
2453549.268874,0.99322,0.008417,1,0.018977821561861674
2453549.2690014,0.996645,0.008638,1,0.01901396606078265
2453549.2691288,0.991388,0.008471,1,0.01905011042759952
2453549.2692563,0.986924,0.008492,1,0.019086283198447518
2453549.2693837,0.987394,0.008426,1,0.019122427697368494
2453549.2695111,0.981888,0.008494,1,0.019158572064185364
2453549.2696387,0.988088,0.008596,1,0.019194773239121332
2453549.269766,0.977779,0.008717,1,0.019230889333954337
2453549.2698934,0.969079,0.008547,1,0.019267033700771208
2453549.2703668,1.001035,0.008484,1,0.019401341184021703
2453549.2704942,0.982781,0.008228,1,0.019437485550838574
2453549.2706216,0.976117,0.008891,1,0.01947363004975955
2453549.2707491,0.973322,0.008601,1,0.019509802820607547
2453549.2708765,0.98781,0.008455,1,0.019545947187424417
2453549.2710039,0.965868,0.008416,1,0.019582091686345393
2453549.2711314,1.019677,0.008637,1,0.01961826445719339
2453549.2712588,0.989234,0.008472,1,0.01965440882401026
2453549.2713862,0.996213,0.008485,1,0.019690553322931237
2453549.2715137,0.97517,0.008422,1,0.019726726093807656
2453549.2716411,0.992564,0.008491,1,0.019762870460596105
2453549.2717685,0.97984,0.008596,1,0.01979901495951708
2453549.2718959,0.984237,0.008716,1,0.01983515932633395
2453549.2720234,0.990281,0.008482,1,0.01987133209718195
2453549.2721508,0.978057,0.008892,1,0.019907476596102924
2453549.2722782,0.985672,0.008441,1,0.019943620962919795
2453549.2724057,0.994164,0.008479,1,0.019979793733767792
2453549.2725331,0.99837,0.008634,1,0.020015938232688768
2453549.2726605,0.983481,0.008168,1,0.02005208259950564
2453549.272788,0.978399,0.008481,1,0.020088255370382058
2453549.2729154,0.973835,0.008871,1,0.020124399869274612
2453549.2730428,0.992867,0.00808,1,0.020160544236091482
2453549.2731703,0.980141,0.008644,1,0.0201967170069679
2453549.2732977,0.988706,0.008478,1,0.020232861505888877
2453549.2734251,0.980963,0.008184,1,0.020269005872677326
2453549.2735525,0.982738,0.008892,1,0.0203051503715983
2453549.27368,0.99023,0.008436,1,0.02034132314247472
2453549.2738074,0.976441,0.00844,1,0.02037746750926317
2453549.2739348,0.996555,0.008414,1,0.020413612008184145
2453549.2740623,0.993634,0.00863,1,0.020449784779060565
2453549.2741897,0.975185,0.008132,1,0.020485929145849013
2453549.2743171,1.003894,0.008486,1,0.02052207364476999
2453549.2744446,0.971247,0.008846,1,0.02055824641564641
2453549.274572,0.997697,0.00849,1,0.02059439078246328
2453549.2746994,0.982435,0.008065,1,0.020630535281355833
2453549.2752213,0.977083,0.008713,1,0.02077860248482466
2453549.2753487,0.991372,0.00865,1,0.020814746983745636
2453549.2754762,0.989276,0.008476,1,0.020850919754622055
2453549.2756035,0.996557,0.008181,1,0.020887035849483482
2453549.275731,0.973966,0.008814,1,0.02092320862033148
2453549.2758584,0.989158,0.008429,1,0.02095935298714835
2453549.2759859,0.990922,0.008406,1,0.02099552575802477
2453549.2761133,0.988089,0.008631,1,0.021031670256917323
2453549.2762407,0.981269,0.008131,1,0.021067814623734193
2453549.2763682,0.98147,0.008487,1,0.021103987394610613
2453549.2764955,0.99378,0.00885,1,0.021140103489443618
2453549.276623,0.983659,0.008491,1,0.021176276260320037
2453549.2767503,0.974931,0.008064,1,0.021212392355181464
2453549.2768779,0.986774,0.008646,1,0.021248593530117432
2453549.2770053,0.994388,0.00818,1,0.02128473789690588
2453549.2771328,0.984892,0.008425,1,0.0213209106677823
2453549.2772602,0.982507,0.008476,1,0.021357055166703276
2453549.2773875,0.982486,0.008407,1,0.021393171129432176
2453549.277515,0.985543,0.008251,1,0.0214293440324127
2453549.2776424,0.973803,0.008129,1,0.02146548839922957
2453549.2777699,0.988481,0.008631,1,0.02150166117007757
2453549.2778973,0.976078,0.008816,1,0.021537805668998544
2453549.2780248,0.97933,0.008159,1,0.021573978439874963
2453549.2781522,0.979004,0.008063,1,0.021610122806691834
2453549.2782795,0.979811,0.008384,1,0.02164623890152484
2453549.2784071,0.974796,0.008642,1,0.021682440076460807
2453549.2785344,0.980589,0.008314,1,0.02171855603921813
2453549.2786619,0.977061,0.008179,1,0.021754728942198653
2453549.2787894,0.967351,0.008467,1,0.02179090171304665
2453549.2789168,0.981444,0.00843,1,0.02182704607986352
2453549.2791715,0.97995,0.008403,1,0.021899306541513397
2453549.2792991,0.977145,0.008228,1,0.021935507716449365
2453549.2794264,0.990468,0.00813,1,0.021971623811310792
2453549.2795539,0.987791,0.008618,1,0.02200779658215879
2453549.2800515,0.973063,0.008846,1,0.02214896978955494
2453549.2801789,0.973078,0.008151,1,0.02218511415637181
2453549.2803064,0.99013,0.008063,1,0.022221286927219808
2453549.2804338,0.980833,0.008375,1,0.022257431426140784
2453549.2805612,0.989155,0.008647,1,0.022293575792957654
2453549.2806887,0.994816,0.008308,1,0.02232974856380565
2453549.2808161,0.981405,0.008173,1,0.022365893062726627
2453549.2809435,0.976438,0.008462,1,0.022402037429543498
2453549.2810709,0.993605,0.008427,1,0.022438181928464473
2453549.2811984,0.978696,0.008428,1,0.02247435469931247
2453549.2813258,0.982716,0.008225,1,0.02251049906612934
2453549.2814532,0.989756,0.008617,1,0.022546643565050317
2453549.2815807,0.995667,0.008153,1,0.022582816335926736
2453549.2817081,0.983132,0.008619,1,0.022618960702715185
2453549.2818355,0.983231,0.008377,1,0.02265510520163616
2453549.281963,0.996636,0.008266,1,0.02269127797251258
2453549.2820904,0.978721,0.008302,1,0.02272742233930103
2453549.2822178,0.99709,0.008629,1,0.022763566838222005
2453549.2823453,0.979905,0.008465,1,0.022799739609098424
2453549.2824727,0.993468,0.008434,1,0.022835883975886873
2453549.2826001,0.985145,0.00843,1,0.02287202847480785
2453549.282855,0.973359,0.008481,1,0.022944345612501138
2453549.2829824,0.990246,0.008226,1,0.022980490111393692
2453549.2831098,0.991587,0.008434,1,0.023016634478210563
2453549.2832373,0.979141,0.008603,1,0.023052807249086982
2453549.2833647,0.961247,0.008143,1,0.023088951748007958
2453549.2834921,0.98022,0.008556,1,0.023125096114796406
2453549.2836196,0.984765,0.008372,1,0.023161268885672825
2453549.283747,0.989035,0.008239,1,0.0231974133845938
2453549.2838744,1.005988,0.008307,1,0.02323355775138225
2453549.2840019,0.986444,0.008608,1,0.02326973052225867
2453549.2843841,0.991896,0.008464,1,0.02337816388688907
2453549.2852215,0.980247,0.008418,1,0.023615741008484292
2453549.285349,0.972942,0.008426,1,0.02365191377933229
2453549.2854764,0.989679,0.008474,1,0.023688058278253266
2453549.2856038,0.983432,0.008224,1,0.023724202645070136
2453549.2857312,0.977369,0.008428,1,0.023760347143991112
2453549.2858587,0.982345,0.008611,1,0.02379651991483911
2453549.2859861,0.988417,0.008584,1,0.02383266428165598
2453549.2861135,0.997601,0.008152,1,0.023868808780576956
2453549.286241,0.999208,0.008555,1,0.023904981551424953
2453549.2863684,0.996706,0.008376,1,0.023941125918241823
2453549.2864958,0.983498,0.008235,1,0.0239772704171628
2453549.2866233,0.975221,0.008303,1,0.024013443188010797
2453549.2867507,0.966929,0.008604,1,0.024049587554827667
2453549.2868781,0.985931,0.008464,1,0.024085732053748643
2453549.2870056,0.986723,0.008417,1,0.024121904824625062
2453549.287133,0.984199,0.008469,1,0.02415804919141351
2453549.2872604,0.981658,0.008426,1,0.024194193690334487
2453549.2873878,0.969214,0.008595,1,0.024230338057151357
2453549.2875153,0.993895,0.00876,1,0.024266510827999355
2453549.2876427,0.978989,0.00855,1,0.02430265532692033
2453549.2877701,0.985555,0.008504,1,0.0243387996937372
2453549.2878976,0.974521,0.008234,1,0.0243749724645852
2453549.288025,0.985409,0.008908,1,0.024411116963506174
2453549.2881524,0.980844,0.008603,1,0.024447261330323045
2453549.2882799,0.982068,0.008458,1,0.024483434101199464
2453549.2884073,0.994231,0.008411,1,0.024519578600092018
2453549.2885347,0.992246,0.008642,1,0.02455572296690889
2453549.2886622,0.977757,0.008489,1,0.024591895737785308
2453549.2887896,0.981577,0.008495,1,0.024628040236706283
2453549.288917,0.990595,0.008566,1,0.024664184603494732
2453549.2890444,1.001782,0.008721,1,0.024700329102415708
2453549.2891719,0.987147,0.008552,1,0.024736501873292127
2453549.2892993,0.981217,0.008482,1,0.024772646240080576
2453549.2894267,0.982366,0.008236,1,0.02480879073900155
2453549.2895542,1.001034,0.008894,1,0.02484496350987797
2453549.2900274,0.980049,0.008603,1,0.02497921418500937
2453549.2901549,0.992671,0.008446,1,0.025015386955885788
2453549.2902823,0.989691,0.008416,1,0.025051531454778342
2453549.2904097,0.991787,0.00863,1,0.025087675821595212
2453549.2905372,0.977677,0.00847,1,0.02512384859247163
2453549.2906646,0.977869,0.008484,1,0.025159993091392607
2453549.290792,0.989476,0.008493,1,0.025196137458181056
2453549.2909194,0.996098,0.008596,1,0.025232281824997926
2453549.2910469,0.977186,0.008713,1,0.02526845472797845
2453549.2911743,0.991734,0.008477,1,0.0253045990947669
2453549.2913017,0.986095,0.008891,1,0.02534074346158377
2453549.2915566,0.991782,0.008438,1,0.025413060731352743
2453549.291684,0.991545,0.008474,1,0.025449205098169614
2453549.2918115,0.988945,0.008146,1,0.02548537800115014
2453549.2919389,0.990205,0.008484,1,0.02552152236796701
2453549.2920663,0.983429,0.008869,1,0.025557666734755458
2453549.2921937,0.983892,0.008081,1,0.025593811233676433
2453549.2924486,0.984056,0.008712,1,0.0256661283713413
2453549.292576,0.987333,0.008472,1,0.025702272870262277
2453549.2927035,0.997779,0.008182,1,0.025738445641138696
2453549.2928309,0.988298,0.008891,1,0.025774590007927145
2453549.2929583,0.983881,0.008428,1,0.02581073450684812
2453549.2930858,0.976867,0.008441,1,0.02584690727772454
2453549.2932132,0.988057,0.008409,1,0.02588305164454141
2453549.2933406,0.985714,0.008627,1,0.025919196143433965
2453549.2934681,0.990229,0.008131,1,0.025955368914310384
2453549.2935955,0.982929,0.008483,1,0.025991513281127254
2453549.2938503,0.977653,0.008848,1,0.02606380214683668
2453549.2939778,0.973173,0.008489,1,0.026099974917713098
2453549.2941052,0.982473,0.008061,1,0.026136119416634074
2453549.2942326,0.983698,0.008648,1,0.026172263783422522
2453549.2943601,1.003416,0.008476,1,0.02620843655429894
2453549.2949062,0.99857,0.008182,1,0.026363369613989107
2453549.2950337,0.975793,0.00889,1,0.026399542384865526
2453549.2951611,0.9794,0.008421,1,0.026435686883786502
2453549.2952885,0.991384,0.008439,1,0.026471831250603373
2453549.295416,0.982037,0.008406,1,0.02650800402145137
2453549.2955434,0.985968,0.008631,1,0.026544148520372346
2453549.2956708,0.972729,0.00812,1,0.026580292887189216
2453549.2957983,0.981292,0.008479,1,0.026616465658037214
2453549.2959257,0.988675,0.008848,1,0.02665261015695819
2453549.2960531,0.988045,0.008483,1,0.02668875452377506
2453549.2961806,0.966129,0.008062,1,0.02672492729465148
2453549.296308,0.997798,0.008647,1,0.026761071793544033
2453549.2964354,0.981536,0.008182,1,0.026797216160360904
2453549.2965628,0.990353,0.008426,1,0.02683336065928188
2453549.2966903,0.974404,0.008448,1,0.026869533430129877
2453549.2968177,0.984797,0.008404,1,0.026905677796946748
2453549.2969451,0.977836,0.008245,1,0.026941822295867723
2453549.2970726,0.992936,0.00813,1,0.026977995066744143
2453549.2972,0.989814,0.008633,1,0.02701413943353259
2453549.2973274,0.976148,0.008843,1,0.027050283932453567
2453549.2974549,0.980071,0.008158,1,0.027086456703329986
2453549.2977097,0.963942,0.008063,1,0.02715874556903941
2453549.2978372,0.971825,0.008381,1,0.02719491833991583
2453549.2979646,1.001713,0.008646,1,0.02723106270670428
2453549.298092,0.976561,0.008311,1,0.027267207205625255
2453549.2982194,0.990899,0.008165,1,0.027303351572442125
2453549.2983469,0.977931,0.00847,1,0.027339524343318544
2453549.2984743,0.983234,0.008426,1,0.0273756688422111
2453549.2986017,0.984723,0.008432,1,0.02741181320902797
2453549.2987292,0.98196,0.008406,1,0.027447985979904388
2453549.2988566,0.972106,0.00822,1,0.027484130478825364
2453549.298984,0.975437,0.008129,1,0.027520274845613812
2453549.2991115,0.967711,0.008587,1,0.02755644761649023
2453549.2992389,0.976433,0.008843,1,0.027592592115411207
2453549.2997122,0.974832,0.008148,1,0.027726871194602154
2453549.299967,0.993444,0.008062,1,0.027799159928207473
2453549.3002219,0.987855,0.008378,1,0.027871477198004868
2453549.3003493,0.986089,0.008621,1,0.027907621564793317
2453549.3004767,0.993321,0.008308,1,0.027943766063714293
2453549.3006042,0.992367,0.008467,1,0.027979938834590712
2453549.3007316,0.987146,0.008421,1,0.02801608320137916
2453549.300859,0.979563,0.008428,1,0.028052227700300136
2453549.3009865,0.987779,0.008223,1,0.028088400471176556
2453549.3011139,0.979815,0.008611,1,0.028124544837965004
2453549.3012413,0.98278,0.008149,1,0.02816068933688598
2453549.3013687,1.000112,0.008619,1,0.02819683370370285
2453549.3014962,0.986591,0.008378,1,0.02823300647457927
2453549.3016236,0.974506,0.008269,1,0.028269150973471824
2453549.301751,0.980794,0.008303,1,0.028305295340288694
2453549.3018785,0.979967,0.008621,1,0.028341468111165113
2453549.3021333,0.977431,0.008436,1,0.028413756976874538
2453549.3022608,0.995989,0.008431,1,0.028449929747750957
2453549.3023882,0.972376,0.008427,1,0.028486074246671933
2453549.3025156,0.983632,0.008483,1,0.02852221861346038
2453549.3026431,0.977856,0.008216,1,0.0285583913843368
2453549.3027705,0.996285,0.008435,1,0.028594535883257777
2453549.3028979,0.977144,0.008612,1,0.028630680250046225
2453549.3030253,0.987482,0.008605,1,0.0286668247489672
2453549.3031528,0.989245,0.00815,1,0.02870299751984362
2453549.3032802,0.981249,0.008557,1,0.02873914188666049
2453549.3034076,0.968796,0.008372,1,0.028775286385553045
2453549.3035351,0.991976,0.008241,1,0.028811459156429464
2453549.3036625,0.976539,0.008302,1,0.028847603523246335
2453549.3037899,0.975974,0.008604,1,0.02888374802216731
2453549.3039174,0.986581,0.008463,1,0.028919920793015308
2453549.3040448,0.986036,0.00842,1,0.02895606515983218
2453549.3045667,0.984861,0.008427,1,0.02910413249540511
2453549.3046941,0.985802,0.008475,1,0.02914027686222198
2453549.3048215,1.000875,0.008219,1,0.029176421361114535
2453549.304949,1.004742,0.008432,1,0.029212594131990954
2453549.3050764,0.982008,0.008613,1,0.029248738498807825
2453549.3052038,0.983585,0.00859,1,0.0292848829977288
2453549.3053312,0.985113,0.008147,1,0.02932102736451725
2453549.3054587,0.983396,0.008555,1,0.02935720013539367
2453549.3055861,1.0038,0.008378,1,0.029393344634314644
2453549.3057135,0.983157,0.008237,1,0.029429489001103093
2453549.305841,0.989489,0.008303,1,0.029465661771979512
2453549.3059684,0.986821,0.008603,1,0.029501806270900488
2453549.3060958,0.983161,0.008444,1,0.029537950637688937
2453549.3062233,0.991627,0.008417,1,0.029574123408565356
2453549.3063507,0.98033,0.008468,1,0.029610267907486332
2453549.3064781,0.988285,0.008426,1,0.029646412274303202
2453549.3066056,0.98955,0.008597,1,0.0296825850451512
2453549.306733,0.987059,0.008762,1,0.029718729544072175
2453549.3068604,0.982292,0.00855,1,0.029754873910889046
2453549.3069878,0.982655,0.008501,1,0.02979101840981002
2453549.3071153,0.972243,0.00824,1,0.02982719118065802
2453549.3072427,0.986363,0.008907,1,0.02986333554747489
2453549.3073701,0.989619,0.008603,1,0.029899480046395865
2453549.3074976,0.979928,0.008453,1,0.029935652817243863
2453549.307625,0.98312,0.008418,1,0.029971797184060733
2453549.3077524,0.974099,0.00864,1,0.03000794168298171
2453549.3078799,0.992028,0.008472,1,0.030044114453829707
2453549.3080073,1.002125,0.008491,1,0.030080258820646577
2453549.3081347,0.970558,0.008426,1,0.030116403319567553
2453549.3082622,0.976857,0.008493,1,0.030152576090443972
2453549.3083896,0.987147,0.008591,1,0.03018872045723242
2453549.308517,0.976216,0.008717,1,0.030224864956153397
2453549.3086444,0.977678,0.00855,1,0.030261009322970267
2453549.3087719,0.98218,0.008481,1,0.030297182093818265
2453549.3088993,0.984494,0.008234,1,0.03033332659273924
2453549.3093727,0.978014,0.008605,1,0.03046763394388563
2453549.3095001,0.997387,0.008447,1,0.030503778442806606
2453549.3096274,0.985488,0.008413,1,0.030539894405563928
2453549.309755,0.973017,0.008632,1,0.030576095580471474
2453549.3098823,0.978492,0.008471,1,0.0306122116753329
2453549.3100098,0.983627,0.008485,1,0.03064838444620932
2453549.3101372,0.984262,0.008424,1,0.030684528945130296
2453549.3102647,0.97961,0.00849,1,0.030720701715978294
2453549.3103921,0.981133,0.008597,1,0.030756846082795164
2453549.3105194,0.984341,0.008713,1,0.03079296217765659
2453549.310647,0.982323,0.008478,1,0.030829163352564137
2453549.3107743,0.975669,0.008889,1,0.03086527931532146
2453549.3109019,0.988514,0.008445,1,0.030901480490257427
2453549.3110292,0.992482,0.00863,1,0.030937596585090432
2453549.3111567,0.979264,0.008479,1,0.03097376935596685
2453549.3112841,0.988017,0.008489,1,0.031009913854887827
2453549.3114115,0.98794,0.008711,1,0.031046058221704698
2453549.311539,0.990209,0.008892,1,0.031082230992552695
2453549.3116663,0.979215,0.008438,1,0.031118347087414122
2453549.3117939,0.985571,0.00863,1,0.03115454826235009
2453549.3119212,0.99289,0.008483,1,0.03119066422507899
2453549.3120487,0.980685,0.008495,1,0.031226837128059515
2453549.3121762,0.971445,0.008709,1,0.031263009898935934
2453549.3123035,0.96459,0.008471,1,0.031299125861664834
2453549.312431,0.988548,0.008442,1,0.03133529876464536
2453549.3125583,0.988568,0.008635,1,0.03137141472740268
2453549.3126859,0.990683,0.008494,1,0.03140761590233865
2453549.3128132,0.993091,0.008482,1,0.03144373199717165
2453549.3129407,0.982696,0.008172,1,0.03147990476804807
2453549.3130682,0.984237,0.008487,1,0.03151607753892449
2453549.3131955,0.996407,0.008879,1,0.03155219363378592
2453549.313323,0.978223,0.008082,1,0.031588366404633916
2453549.3134503,0.97591,0.008666,1,0.03162448249949534
2453549.3135779,0.99004,0.008193,1,0.03166068367443131
2453549.3137052,0.995186,0.00844,1,0.03169679963716021
2453549.3142514,0.994977,0.008417,1,0.03185176110093835
2453549.3143788,0.972817,0.008245,1,0.031887905467726796
2453549.3145062,0.976818,0.008139,1,0.03192404996664777
2453549.3146337,0.989303,0.008629,1,0.03196022273752419
2453549.3147611,0.978854,0.008852,1,0.03199636710434106
2453549.3148885,0.983264,0.008069,1,0.032032511603233615
2453549.3151434,0.972564,0.008385,1,0.032104828740926905
2453549.3152708,1.00032,0.008656,1,0.03214097323984788
2453549.3153983,0.989665,0.008303,1,0.03217714601069588
2453549.3156531,0.991019,0.008186,1,0.032249434876433725
2453549.3157806,0.986757,0.008464,1,0.03228560764728172
2453549.315908,0.996325,0.008435,1,0.03232175201409859
2453549.3160354,0.976413,0.008416,1,0.03235789651301957
2453549.3161628,0.99097,0.008228,1,0.03239404087980802
2453549.3162903,0.983682,0.008137,1,0.032430213650684436
2453549.3164177,0.985398,0.008615,1,0.03246635814960541
2453549.3165451,0.984247,0.008851,1,0.03250250251642228
2453549.3166726,0.996951,0.008152,1,0.03253867528727028
2453549.3168,0.994736,0.008071,1,0.032574819786191256
2453549.3169274,0.98411,0.008379,1,0.032610964153008126
2453549.3170549,0.981418,0.008652,1,0.032647136923856124
2453549.3171823,0.985138,0.008302,1,0.0326832814227771
2453549.3173097,0.969598,0.008182,1,0.03271942578959397
